customer_id,nome,sobrenome,sexo,compra_bike_ultimo_3_anos,Ano,Mês,Dia,cargo,categoria_cargo,segmento,possui_carro,falecido
1286,Mina,Clawley,Female,83,1975,junho,28,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,N
1287,Nicko,Saddleton,Male,72,1960,outubro,23,Systems Administrator I,Financial Services,Mass Customer,Yes,N
1288,Abra,Cuardall,Female,51,1979,outubro,7,Desktop Support Technician,Financial Services,Affluent Customer,Yes,N
1289,Shelley,Stroyan,Male,35,1973,julho,16,"",n/a,Mass Customer,Yes,N
1290,Vassily,Ramalho,Male,49,1967,agosto,8,VP Marketing,Financial Services,High Net Worth,Yes,N
1291,Warner,Zuker,Male,0,1980,agosto,16,Quality Engineer,Health,Mass Customer,No,N
1292,Alice,Backson,Female,56,1961,junho,2,"",n/a,Affluent Customer,No,N
1293,Vidovic,Fretson,Male,89,1980,outubro,7,Quality Engineer,IT,Mass Customer,No,N
1294,Cari,Worling,Female,31,1974,setembro,28,"",Manufacturing,Mass Customer,Yes,N
1295,Irving,Murton,Male,66,1997,janeiro,25,Nurse,Argiculture,Mass Customer,Yes,N
1296,Essy,Vondrak,Female,61,1989,março,11,Paralegal,Financial Services,Affluent Customer,Yes,N
1297,Shay,Gimbart,Male,91,1981,fevereiro,12,Social Worker,Health,Mass Customer,No,N
1298,Guglielmo,Yele,Male,35,1974,abril,6,Research Nurse,Health,Mass Customer,No,N
1299,Maddy,Aiskovitch,Female,72,1977,janeiro,17,Media Manager IV,n/a,Affluent Customer,No,N
1300,Sisely,Strelitzer,Female,0,1991,março,10,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,N
1301,Trix,"",Female,17,1991,novembro,25,Structural Analysis Engineer,Health,Mass Customer,No,N
1302,Ericka,Eggers,Female,29,1998,maio,3,Biostatistician I,Financial Services,Affluent Customer,Yes,N
1303,Nollie,Guilliatt,Male,64,1972,abril,27,"",Argiculture,Mass Customer,No,N
1304,Emmy,Lumbly,Male,23,1977,novembro,16,Administrative Assistant III,n/a,High Net Worth,No,N
1305,Averil,Gentiry,Male,97,1970,março,1,Executive Secretary,Financial Services,High Net Worth,Yes,N
1306,Doyle,Oleksinski,Male,13,1956,abril,12,Occupational Therapist,Health,Affluent Customer,Yes,N
1307,Emlyn,Musgrave,Female,73,1970,setembro,6,Dental Hygienist,Health,High Net Worth,Yes,N
1308,Andrey,Conre,Male,34,1976,agosto,27,Analog Circuit Design manager,n/a,Affluent Customer,Yes,N
1309,Adlai,Fabry,Male,95,1977,março,22,VP Marketing,n/a,Mass Customer,No,N
1310,Keane,Leebeter,Male,38,1986,dezembro,20,Geological Engineer,Manufacturing,High Net Worth,Yes,N
1311,Sharona,Cunah,Female,89,1984,outubro,6,VP Accounting,Financial Services,Mass Customer,Yes,N
1312,Magda,Baugh,Female,96,1994,julho,16,Food Chemist,Health,Affluent Customer,No,N
1313,Hughie,Laboune,Male,59,1986,fevereiro,9,Analyst Programmer,Property,Mass Customer,No,N
1314,De,Eilhart,Female,25,1970,fevereiro,23,Clinical Specialist,Health,Mass Customer,Yes,N
1315,Ebba,Comport,Female,46,1973,junho,24,"",IT,Mass Customer,Yes,N
1316,Steven,Castellaccio,Male,79,1990,março,6,Recruiter,Retail,High Net Worth,Yes,N
1317,Barrett,Lindley,Male,2,1973,janeiro,18,General Manager,Retail,Mass Customer,Yes,N
1318,Barbe,Assender,Female,10,1966,agosto,17,Senior Developer,Financial Services,Mass Customer,Yes,N
1319,Trevor,St. Paul,Male,20,1955,julho,18,"",Entertainment,Mass Customer,Yes,N
1320,Fae,"",Female,4,1983,outubro,29,"",Manufacturing,High Net Worth,Yes,N
1321,Bree,Domenge,Female,29,1994,julho,5,Editor,Argiculture,Affluent Customer,No,N
1322,Kathye,Christie,Female,37,2001,outubro,16,Data Coordiator,Financial Services,Mass Customer,Yes,N
1323,Kristofor,Mockes,Male,27,1988,abril,4,Account Executive,n/a,High Net Worth,Yes,N
1324,Randie,Arnowitz,Female,88,1978,fevereiro,22,Web Designer III,Manufacturing,Mass Customer,No,N
1325,Ty,Belliard,Male,67,1968,agosto,25,Account Executive,Argiculture,High Net Worth,Yes,N
1326,Goddard,Tinn,Male,15,1966,fevereiro,23,Biostatistician III,Health,Affluent Customer,Yes,N
1327,Sarita,Khosa,Female,57,1995,novembro,25,Director of Sales,Property,Affluent Customer,No,N
1328,Stavro,Gargett,Male,19,1981,setembro,2,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,N
1329,Wendy,Randlesome,Female,65,1989,julho,15,Database Administrator IV,n/a,Mass Customer,No,N
1330,Gery,Headrick,Male,20,1985,agosto,2,Technical Writer,n/a,Affluent Customer,No,N
1331,Edward,Hawkwood,Male,12,1987,março,24,Tax Accountant,Telecommunications,High Net Worth,No,N
1332,Garek,De la Barre,Male,87,1978,maio,1,Technical Writer,n/a,Mass Customer,Yes,N
1333,Phillipp,McMonnies,Male,4,1973,agosto,23,Compensation Analyst,Financial Services,High Net Worth,No,N
1334,Cicily,Jenks,Female,72,1998,outubro,23,Senior Financial Analyst,Financial Services,Mass Customer,No,N
1335,Sibylla,Marlon,Female,57,1997,agosto,14,"",Entertainment,Mass Customer,Yes,N
1336,Moise,Inde,Male,83,1989,março,13,Physical Therapy Assistant,n/a,Mass Customer,Yes,N
1337,Damara,Wheatland,Female,15,1988,março,8,Structural Engineer,Health,Mass Customer,No,N
1338,Giuseppe,Tezure,Male,53,1980,novembro,24,Product Engineer,n/a,High Net Worth,No,N
1339,Mariam,Guiel,Female,82,1978,dezembro,9,Editor,IT,High Net Worth,No,N
1340,Crawford,Dreini,Male,16,1977,novembro,5,Statistician I,n/a,High Net Worth,No,N
1341,Parry,Rigolle,Male,65,1986,maio,18,Computer Systems Analyst I,Financial Services,Affluent Customer,No,N
1342,Barnett,Morville,Male,14,1962,abril,11,"",Retail,Affluent Customer,Yes,N
1343,Creight,Deery,Male,67,1979,dezembro,10,Dental Hygienist,Health,High Net Worth,No,N
1344,Renelle,Tutin,Female,20,1995,novembro,2,Tax Accountant,Manufacturing,Mass Customer,No,N
1345,Jeth,Marien,Male,94,1960,setembro,11,Senior Sales Associate,Manufacturing,Mass Customer,No,N
1346,Woody,Dowthwaite,Male,9,1970,junho,19,Administrative Assistant IV,Telecommunications,Mass Customer,No,N
1347,Leisha,Signoret,Female,14,1977,dezembro,16,Help Desk Operator,Manufacturing,Mass Customer,Yes,N
1348,Lowe,Hinckes,Male,88,1984,abril,10,VP Sales,n/a,High Net Worth,No,N
1349,Curran,Gush,Male,83,1997,maio,7,Electrical Engineer,Manufacturing,Affluent Customer,No,N
1350,Bing,Vicar,Male,10,1957,setembro,30,Staff Scientist,Retail,Mass Customer,Yes,N
1351,Lorettalorna,"",Gay,32,,,,Office Assistant IV,IT,High Net Worth,No,N
1352,Jerald,Lesly,Male,53,1954,dezembro,28,Electrical Engineer,Manufacturing,High Net Worth,No,N
1353,Phebe,Dockwra,Female,1,1980,março,31,Clinical Specialist,Health,Mass Customer,Yes,N
1354,Karee,Hyman,Female,0,2000,outubro,15,Analyst Programmer,Financial Services,Affluent Customer,No,N
1355,Isador,Hallitt,Male,37,2001,abril,4,VP Quality Control,Property,Mass Customer,No,N
1356,Ofella,Walbrook,Female,12,1981,fevereiro,24,Account Representative I,n/a,High Net Worth,No,N
1357,Waylin,Eassom,Male,69,1993,maio,14,Research Nurse,Health,High Net Worth,No,N
1358,Gerome,Whittock,Male,8,1994,abril,11,Dental Hygienist,Health,High Net Worth,No,N
1359,Estrella,Carwithen,Female,54,1993,fevereiro,24,Help Desk Technician,Retail,Mass Customer,No,N
1360,Maurice,Blas,Male,41,1970,julho,4,Design Engineer,Manufacturing,Mass Customer,Yes,N
1361,Gradeigh,Saltmarshe,Male,56,1964,dezembro,12,Professor,Manufacturing,Affluent Customer,No,N
1362,Giuditta,Dearlove,Female,20,1973,fevereiro,20,Account Executive,Manufacturing,Affluent Customer,Yes,N
1363,Boniface,Kivelhan,Male,7,1961,outubro,16,Associate Professor,Financial Services,Mass Customer,No,N
1364,Selby,Cabbell,Male,99,1978,abril,20,Junior Executive,Manufacturing,Mass Customer,No,N
1365,Shurlocke,Pirie,Male,97,1992,abril,19,Research Associate,Health,Mass Customer,No,N
1366,Zacharia,Rigler,Male,10,1974,junho,30,Computer Systems Analyst IV,Retail,Affluent Customer,No,N
1367,Fredrika,Danielkiewicz,Female,63,1973,junho,29,Internal Auditor,Retail,Mass Customer,No,N
1368,Aarika,Magog,Female,54,1973,abril,14,"",Property,Mass Customer,No,N
1369,Ilka,Allabush,Female,51,1994,maio,8,Civil Engineer,Manufacturing,Mass Customer,Yes,N
1370,Chastity,Martinat,Female,44,1986,outubro,23,Computer Systems Analyst IV,Property,Mass Customer,No,N
1371,Aretha,Joscelyn,Female,39,1959,agosto,2,Design Engineer,Retail,Mass Customer,Yes,N
1372,Rockie,Wheldon,Male,44,1980,julho,2,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,N
1373,Shaylynn,Epsley,Female,3,1958,setembro,23,Director of Sales,Financial Services,Mass Customer,Yes,N
1374,Cleveland,Spilling,Male,76,1976,janeiro,13,"",Manufacturing,Mass Customer,No,N
1375,Archie,Van den Hof,Male,36,1978,dezembro,7,Analog Circuit Design manager,Financial Services,Affluent Customer,No,N
1376,Pail,"",Male,89,1966,março,12,Environmental Tech,Health,Mass Customer,Yes,N
1377,Giacomo,Roseburgh,Male,86,1989,maio,11,Mechanical Systems Engineer,Retail,Mass Customer,Yes,N
1378,Ellie,Prester,Female,36,1978,junho,18,"",Property,Affluent Customer,Yes,N
1379,Lou,Drews,Female,63,1989,junho,16,Legal Assistant,Financial Services,Mass Customer,Yes,N
1380,Lavina,Clavey,Female,99,1998,setembro,30,Financial Analyst,Financial Services,Mass Customer,No,N
1381,Ellary,Ramsey,Male,79,1985,março,11,Engineer IV,Manufacturing,Affluent Customer,Yes,N
1382,Lucio,Reame,Male,27,1989,outubro,23,Data Coordiator,Manufacturing,High Net Worth,Yes,N
1383,Coriss,Casarino,Female,81,1957,outubro,29,Software Consultant,IT,Affluent Customer,No,N
1384,Marcile,Carren,Female,48,1998,setembro,9,Quality Control Specialist,Manufacturing,Mass Customer,No,N
1385,Melesa,Priddy,Female,39,1957,agosto,17,Cost Accountant,Financial Services,Mass Customer,No,N
1386,Mufinella,Kalvin,Female,71,1967,junho,12,Help Desk Technician,Retail,Mass Customer,Yes,N
1387,Natalee,Comport,Female,33,1977,julho,11,Chemical Engineer,Manufacturing,Mass Customer,Yes,N
1388,Carny,Shilstone,Male,86,1972,agosto,14,Internal Auditor,Financial Services,Mass Customer,No,N
1389,Reina,Drever,Female,27,1962,maio,14,"",Health,Affluent Customer,No,N
1390,Christyna,Feldberg,Female,74,2000,janeiro,25,Accounting Assistant I,Retail,High Net Worth,Yes,N
1391,Winni,Cana,Female,62,1976,agosto,5,Marketing Assistant,Retail,High Net Worth,No,N
1392,Marris,Waison,Female,28,2000,janeiro,15,Human Resources Manager,Financial Services,Mass Customer,No,N
1393,Adria,MacRorie,Female,96,1976,março,10,"",Manufacturing,Mass Customer,No,N
1394,Freemon,Perago,Male,50,1978,janeiro,27,"",Health,Mass Customer,Yes,N
1395,Jandy,Pennazzi,Female,83,1957,dezembro,23,VP Product Management,n/a,High Net Worth,Yes,N
1396,Sinclair,Melonby,Male,20,1987,outubro,7,Cost Accountant,Financial Services,Mass Customer,No,N
1397,Dimitri,Durie,Male,29,1979,janeiro,21,Legal Assistant,Manufacturing,Mass Customer,Yes,N
1398,Anderea,Pulteneye,Female,11,1966,novembro,29,Project Manager,Manufacturing,Mass Customer,No,N
1399,Kaye,Clulow,Female,84,1967,setembro,8,Staff Scientist,Manufacturing,Mass Customer,No,N
1400,Rikki,Eytel,Female,51,1982,maio,23,Senior Developer,Manufacturing,Affluent Customer,Yes,N
1401,Ashien,Winspare,Female,68,1978,setembro,30,"",Financial Services,High Net Worth,No,N
1402,Hillier,Andraud,Male,58,2001,dezembro,8,Assistant Professor,Telecommunications,Mass Customer,No,N
1403,Germana,McFadin,Female,18,1980,dezembro,1,Geologist II,Retail,Mass Customer,No,N
1404,Emmott,Mercik,Male,78,1957,julho,30,Chemical Engineer,Manufacturing,Mass Customer,Yes,N
1405,Kylie,Spriggin,Female,52,1958,abril,5,VP Product Management,Manufacturing,High Net Worth,Yes,N
1406,Georges,Tilne,Male,3,1970,maio,5,Cost Accountant,Financial Services,High Net Worth,Yes,N
1407,Tamarah,Sobtka,Female,43,1980,outubro,4,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,N
1408,Kendricks,Plastow,Male,14,1997,junho,22,Dental Hygienist,Health,High Net Worth,No,N
1409,Tiffi,Hartless,Female,69,1996,maio,7,Help Desk Technician,n/a,Mass Customer,No,N
1410,Althea,Macvey,Female,10,1997,janeiro,22,Marketing Manager,Retail,High Net Worth,Yes,N
1411,Katrina,Coltart,Female,24,1994,maio,4,Registered Nurse,Health,Mass Customer,Yes,N
1412,Antonetta,Dumbrall,Female,20,1991,setembro,4,Tax Accountant,n/a,Mass Customer,Yes,N
1413,Vi,Lauga,Female,47,1998,abril,24,Administrative Assistant II,Financial Services,Mass Customer,No,N
1414,Allison,Clowton,Female,57,1980,fevereiro,29,Help Desk Technician,Retail,Mass Customer,Yes,N
1415,Merilyn,Dikle,Female,68,1998,dezembro,14,Executive Secretary,Property,High Net Worth,Yes,N
1416,Fraze,Face,Male,90,1967,abril,30,Assistant Manager,n/a,High Net Worth,Yes,N
1417,Micki,Russel,Female,12,1959,novembro,14,"",Manufacturing,High Net Worth,Yes,N
1418,Valaria,Hugh,Female,80,1976,novembro,29,Senior Sales Associate,IT,Affluent Customer,Yes,N
1419,Roddy,Ollerton,Male,5,1967,janeiro,11,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,N
1420,Minni,Hanner,Female,14,1959,outubro,12,Dental Hygienist,Health,Mass Customer,No,N
1421,Mallorie,Gouth,Female,74,1956,abril,14,Senior Editor,Property,Mass Customer,No,N
1422,Georgy,Rickwood,Male,31,1972,março,13,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,N
1423,Tiphanie,Klossek,Female,51,1959,junho,17,Project Manager,Manufacturing,Mass Customer,No,N
1424,Allin,Arbuckel,Male,56,1974,agosto,3,Occupational Therapist,Health,High Net Worth,Yes,N
1425,Chrisy,Sivess,Male,20,1986,julho,6,General Manager,Retail,High Net Worth,Yes,N
1426,Allyn,Carswell,Female,72,1956,agosto,23,Financial Advisor,Financial Services,Mass Customer,No,N
1427,Jodie,Juett,Male,14,1993,dezembro,9,Environmental Specialist,Financial Services,High Net Worth,No,N
1428,Morissa,Ozintsev,Female,93,1998,novembro,15,Sales Representative,Retail,High Net Worth,No,N
1429,Dante,Jikylls,Male,94,1980,dezembro,3,Legal Assistant,Health,Mass Customer,Yes,N
1430,Kalli,Pigeram,Female,86,1999,julho,24,Biostatistician I,Manufacturing,Mass Customer,Yes,N
1431,Derek,Malafe,Male,29,1975,maio,13,Sales Associate,Financial Services,Affluent Customer,Yes,N
1432,Hiram,Kittiman,Male,70,1998,novembro,26,Tax Accountant,Argiculture,High Net Worth,Yes,N
1433,Marya,Szwandt,Female,15,1958,setembro,25,Account Coordinator,IT,Mass Customer,No,N
1434,Craig,Guswell,Male,42,1973,agosto,14,Statistician I,Property,High Net Worth,No,N
1435,Derek,Podmore,Male,96,1968,abril,27,Software Engineer II,Telecommunications,Affluent Customer,Yes,N
1436,Tonnie,Andryunin,Male,40,1999,outubro,29,General Manager,n/a,Affluent Customer,No,N
1437,Gearalt,Challis,Male,35,1974,setembro,12,Electrical Engineer,Manufacturing,Affluent Customer,No,N
1438,Winifred,MacRonald,Female,27,1975,novembro,1,Social Worker,Health,Mass Customer,Yes,N
1439,Leupold,Detoc,Male,97,1965,julho,28,GIS Technical Architect,Retail,Mass Customer,No,N
1440,Consuela,O'Logan,Female,19,1965,novembro,22,Human Resources Manager,Financial Services,High Net Worth,Yes,N
1441,Renae,Burns,Female,23,1977,março,7,"",Manufacturing,Affluent Customer,No,N
1442,Mylo,Norrie,Male,1,1963,março,7,"",Manufacturing,Affluent Customer,No,N
1443,Angela,Mowles,Female,47,1986,julho,25,"",Financial Services,Affluent Customer,Yes,N
1444,Claudian,Ruos,Male,97,1975,abril,14,Payment Adjustment Coordinator,Health,Mass Customer,No,N
1445,Bettine,Yoselevitch,Female,57,1973,março,29,Web Designer II,IT,Affluent Customer,No,N
1446,Gabriello,Nell,Male,51,1987,abril,15,Engineer I,Manufacturing,Mass Customer,No,N
1447,Renaldo,Maudsley,Male,29,1996,junho,16,Civil Engineer,Manufacturing,Mass Customer,No,N
1448,Hinze,Bullent,Male,40,1988,agosto,9,VP Product Management,Property,Mass Customer,No,N
1449,Ashly,Abramamovh,Female,38,1967,agosto,26,Staff Accountant IV,n/a,High Net Worth,No,N
1450,Floris,Dunkerley,Female,23,1964,janeiro,24,Statistician I,Manufacturing,Affluent Customer,No,N
1451,Courtney,Meas,Female,32,1977,fevereiro,1,Junior Executive,Argiculture,Mass Customer,Yes,N
1452,Zachery,Hamber,Male,99,1955,dezembro,31,Safety Technician III,Retail,Mass Customer,No,N
1453,Ahmed,"",Male,54,1977,julho,30,Computer Systems Analyst I,Health,High Net Worth,No,N
1454,Caesar,Wattam,Male,4,1979,abril,7,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,N
1455,Cleo,"",Female,2,1992,julho,26,Software Engineer I,Property,Affluent Customer,No,N
1456,Berkie,Croall,Male,97,1964,dezembro,11,Health Coach II,Property,Mass Customer,Yes,N
1457,Leonore,Slixby,Female,99,1978,agosto,20,Speech Pathologist,n/a,Affluent Customer,Yes,N
1458,Ashley,Behneke,Male,40,1956,outubro,22,Account Representative IV,Telecommunications,Affluent Customer,No,N
1459,Haydon,Berkery,Male,89,1998,junho,16,Senior Sales Associate,Manufacturing,Mass Customer,No,N
1460,Morley,Shutt,Male,92,1973,julho,3,Information Systems Manager,Financial Services,High Net Worth,Yes,N
1461,Earl,Skeels,Male,71,1957,janeiro,4,"",Retail,Mass Customer,Yes,N
1462,Omero,Hauxley,Male,16,1995,novembro,7,VP Accounting,Financial Services,Mass Customer,Yes,N
1463,Willie,Landsberg,Male,53,1965,abril,18,Chief Design Engineer,Property,High Net Worth,Yes,N
1464,Mac,Leguay,Male,20,1984,outubro,3,Office Assistant II,n/a,Affluent Customer,Yes,N
1465,Wilona,Osgood,Female,53,1971,fevereiro,18,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,N
1466,Cyndia,Gull,Female,62,1998,janeiro,5,Cost Accountant,Financial Services,High Net Worth,Yes,N
1467,Alysia,Cantrill,Female,1,1975,dezembro,16,"",Manufacturing,Mass Customer,Yes,N
1468,Adaline,Hayles,Female,37,1978,janeiro,10,Financial Advisor,Financial Services,Mass Customer,No,N
1469,Shermy,"",Male,77,1957,junho,29,Financial Advisor,Financial Services,Affluent Customer,Yes,N
1470,Albie,Pach,Male,62,1995,dezembro,4,Senior Cost Accountant,Financial Services,High Net Worth,Yes,N
1471,Berri,Farr,Female,88,1978,fevereiro,24,"",Financial Services,Mass Customer,No,N
1472,Demeter,Robbeke,Female,3,1964,março,3,Environmental Specialist,Financial Services,Mass Customer,No,N
1473,Darrick,Feake,Male,49,1960,abril,21,VP Product Management,n/a,Mass Customer,Yes,N
1474,Farley,Rosen,Male,54,1986,maio,27,Structural Analysis Engineer,Health,Mass Customer,Yes,N
1475,Aristotle,Jess,Male,41,1985,julho,21,Recruiting Manager,Retail,Affluent Customer,Yes,N
1476,Vaughn,Browse,Male,25,1986,novembro,21,Structural Analysis Engineer,n/a,Affluent Customer,Yes,N
1477,Leo,Balharry,Gay,42,,,,Actuary,Financial Services,Mass Customer,Yes,N
1478,Fulton,Blayney,Male,40,1992,dezembro,5,VP Quality Control,Financial Services,High Net Worth,No,N
1479,Avrom,Clougher,Male,25,1977,outubro,20,Help Desk Technician,Argiculture,Mass Customer,No,N
1480,Bird,Diess,Female,83,1995,maio,21,Legal Assistant,n/a,High Net Worth,Yes,N
1481,Ellissa,Stanney,Female,93,1976,junho,26,Senior Financial Analyst,Financial Services,Affluent Customer,No,N
1482,Georas,Niesel,Male,29,1979,abril,30,Electrical Engineer,Manufacturing,Mass Customer,No,N
1483,Beth,Daile,Female,55,1971,dezembro,11,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,N
1484,Willette,Boodell,Female,26,1986,março,5,Administrative Assistant IV,n/a,Mass Customer,No,N
1485,Meredeth,Luck,Male,50,1969,agosto,2,Food Chemist,Health,Mass Customer,Yes,N
1486,Dag,Landell,Male,14,1978,agosto,7,Geological Engineer,Manufacturing,Mass Customer,No,N
1487,Kaela,Soppett,Female,58,1979,maio,23,Web Designer IV,n/a,Affluent Customer,Yes,N
1488,Donnamarie,Andrieu,Female,82,1986,setembro,30,Assistant Manager,n/a,Mass Customer,Yes,N
1489,Mead,Wollard,Male,17,1993,maio,13,Teacher,Health,Mass Customer,No,N
1490,Lusa,Hargerie,Female,36,1970,janeiro,3,Cost Accountant,Financial Services,Mass Customer,Yes,N
1491,Agneta,Swiggs,Female,96,1997,agosto,3,Senior Sales Associate,Health,Mass Customer,Yes,N
1492,Cordey,Tomik,Female,51,1980,janeiro,11,Media Manager I,n/a,Mass Customer,No,N
1493,Lisabeth,Fundell,Female,51,1987,agosto,12,Engineer II,Argiculture,High Net Worth,No,N
1494,Levon,Parlor,Male,46,1986,novembro,3,Geologist I,n/a,Mass Customer,Yes,N
1495,Charmion,Dobsons,Female,4,1989,agosto,14,Physical Therapy Assistant,Health,High Net Worth,Yes,N
1496,Cordie,Disbrow,Female,22,1998,maio,2,Human Resources Manager,IT,Affluent Customer,No,N
1497,Karole,Grinin,Female,70,1973,novembro,8,Marketing Assistant,Retail,High Net Worth,No,N
